Step	Best	Median	Predicted	Progress
2317	2.42185	17.7482	2.35514	5.00132e-05
2318	2.41766	14.8059	2.35514	4.99477e-05
2319	2.42239	15.1494	2.35516	4.987e-05
2320	2.41377	16.1921	2.35488	4.99616e-05
2321	2.41863	16.1112	2.35472	5.00287e-05
2322	2.4116	12.0359	2.35417	5.02845e-05
2323	2.41507	16.8638	2.35387	5.03941e-05
2324	2.42015	17.7837	2.35366	5.0454e-05
2325	2.41517	16.5694	2.35326	5.06258e-05
2326	2.41666	12.805	2.35313	5.06421e-05
2327	2.40588	15.1831	2.35288	5.07352e-05
2328	2.41124	17.0935	2.35258	5.08653e-05
2329	2.41751	17.4836	2.35243	5.08871e-05
2330	2.43091	17.0022	2.35235	5.087e-05
2331	2.42251	16.7392	2.35229	5.08574e-05
2332	2.41854	15.4821	2.35222	5.08589e-05
2333	2.41878	16.102	2.35211	5.08612e-05
2334	2.42258	15.9145	2.35206	5.08622e-05
2335	2.42114	14.7149	2.35202	5.08631e-05
2336	2.41181	21.076	2.35191	5.08024e-05
2337	2.42177	20.9135	2.35204	5.06305e-05
2338	2.41486	21.5979	2.35188	5.06946e-05
2339	2.42681	22.335	2.35189	5.05947e-05
2340	2.4291	21.7654	2.35183	5.05959e-05
2341	2.41626	17.1476	2.35178	5.0597e-05
2342	2.42043	15.8026	2.3517	5.06156e-05
2343	2.41709	16.8425	2.35165	5.06168e-05
2344	2.4107	17.923	2.35135	5.07202e-05
2345	2.42039	17.1058	2.35135	5.06499e-05
2346	2.41558	21.8271	2.35122	5.06817e-05
2347	2.41898	16.5188	2.3511	5.06841e-05
2348	2.41774	10.5154	2.35113	5.05766e-05
2349	2.41914	14.8299	2.35102	5.05791e-05
2350	2.41252	20.6464	2.35081	5.06439e-05
2351	2.41562	15.8484	2.35072	5.06189e-05
2352	2.41894	18.6052	2.3506	5.06214e-05
2353	2.4206	15.2333	2.35052	5.06232e-05
2354	2.4189	15.8077	2.35049	5.06052e-05
2355	2.41873	16.2296	2.35048	5.06055e-05
2356	2.42216	14.4239	2.35042	5.06066e-05
2357	2.41651	13.1953	2.35047	5.04967e-05
2358	2.41659	14.225	2.35037	5.05335e-05
2359	2.41805	17.5896	2.35025	5.05653e-05
2360	2.41818	15.3833	2.35037	5.04293e-05
2361	2.41569	15.4393	2.3502	5.0471e-05
2362	2.41636	17.2471	2.35004	5.05066e-05
2363	2.42324	15.1092	2.34994	5.05086e-05
2364	2.41778	18.2385	2.34984	5.05108e-05
2365	2.41235	14.8857	2.34974	5.0543e-05
2366	2.42164	15.729	2.34969	5.05439e-05
2367	2.41585	17.4006	2.34958	5.05462e-05
2368	2.41786	17.5528	2.34948	5.05482e-05
2369	2.41698	14.3696	2.34936	5.05828e-05
2370	2.41535	16.5138	2.34929	5.05841e-05
2371	2.42475	15.2324	2.34918	5.05865e-05
2372	2.42165	15.9249	2.34906	5.05888e-05
2373	2.41925	16.4023	2.34902	5.05897e-05
2374	2.41896	15.5433	2.34892	5.06314e-05
2375	2.41501	13.9886	2.34883	5.0612e-05
2376	2.41481	15.6818	2.34883	5.05937e-05
2377	2.41501	14.13	2.3488	5.05942e-05
2378	2.42084	17.0385	2.34878	5.05325e-05
2379	2.41556	16.2322	2.34871	5.0534e-05
2380	2.42495	16.9025	2.34862	5.05359e-05
2381	2.41178	14.4696	2.34889	5.02851e-05
2382	2.41801	12.9295	2.3488	5.02971e-05
2383	2.42323	12.6607	2.3487	5.02991e-05
2384	2.41899	10.8658	2.34879	5.01844e-05
2385	2.41894	14.74	2.3491	4.99389e-05
2386	2.41793	6.76175	2.34912	4.98658e-05
2387	2.41797	13.8147	2.34901	4.9868e-05
2388	2.41308	16.6813	2.34911	4.97671e-05
2389	2.41898	15.5662	2.34915	4.96954e-05
2390	2.41391	17.8483	2.349	4.97436e-05
2391	2.41285	9.41296	2.34924	4.9546e-05
2392	2.41012	15.7535	2.34933	4.94439e-05
2393	2.41582	16.3355	2.34917	4.94748e-05
2394	2.41757	16.0227	2.34914	4.94309e-05
2395	2.41249	13.5748	2.34926	4.93073e-05
2396	2.4155	2.50877	2.3495	4.91257e-05
2397	2.4145	16.816	2.3495	4.90928e-05
2398	2.42098	21.8537	2.34942	4.90945e-05
2399	2.41294	20.7547	2.34961	4.89178e-05
2400	2.41454	21.1626	2.3495	4.89199e-05
2401	2.41843	15.9023	2.34939	4.89222e-05
2402	2.41942	15.1191	2.34929	4.89242e-05
2403	2.41831	15.8016	2.34942	4.87654e-05
2404	2.41635	15.7388	2.34931	4.87676e-05
2405	2.41719	15.1141	2.34942	4.86179e-05
2406	2.40726	16.5192	2.34913	4.87305e-05
2407	2.41435	13.4234	2.34906	4.8732e-05
2408	2.40953	14.5602	2.34898	4.87335e-05
2409	2.41192	17.5071	2.34889	4.87353e-05
2410	2.40322	14.7393	2.34846	4.88975e-05
2411	2.40529	12.5611	2.34798	4.90992e-05
2412	2.41069	16.0167	2.34788	4.91012e-05
2413	2.4091	15.7582	2.34802	4.89598e-05
2414	2.41133	16.9555	2.34814	4.8856e-05
2415	2.41094	14.7057	2.34845	4.86267e-05
2416	2.42121	14.9751	2.34855	4.85007e-05
2417	2.41467	15.4127	2.34847	4.85024e-05
2418	2.4128	16.4925	2.34839	4.85039e-05
2419	2.40394	15.36	2.3481	4.86015e-05
2420	2.40366	15.393	2.34779	4.87254e-05
2421	2.40735	15.4318	2.34784	4.86441e-05
2422	2.40992	14.9546	2.34774	4.86461e-05
2423	2.41052	15.6382	2.34767	4.86475e-05
2424	2.40979	16.6508	2.34779	4.85513e-05
2425	2.40305	14.6612	2.34768	4.85317e-05
2426	2.40959	21.2367	2.34774	4.84323e-05
2427	2.41093	14.7253	2.34766	4.8434e-05
2428	2.41199	19.4539	2.34793	4.81715e-05
2429	2.40992	21.4468	2.34805	4.81025e-05
2430	2.41055	18.4282	2.34813	4.80766e-05
2431	2.40873	12.9217	2.34834	4.79147e-05
2432	2.40664	13.8767	2.34831	4.79189e-05
2433	2.41125	14.0067	2.34822	4.79205e-05
2434	2.41273	13.8244	2.34812	4.79226e-05
2435	2.40577	20.8424	2.34802	4.79122e-05
2436	2.4068	13.9749	2.34792	4.79142e-05
2437	2.40407	21.6229	2.34809	4.77312e-05
2438	2.40974	17.2051	2.34832	4.7544e-05
2439	2.40986	14.2997	2.34822	4.75459e-05
2440	2.40267	20.7382	2.34815	4.7519e-05
2441	2.40761	15.2719	2.34841	4.72897e-05
2442	2.41342	15.3896	2.34859	4.71195e-05
2443	2.41013	19.5476	2.34876	4.69776e-05
2444	2.40922	15.9704	2.34896	4.67653e-05
2445	2.401	16.0532	2.34885	4.67528e-05
2446	2.40699	14.7674	2.34894	4.6627e-05
2447	2.39897	16.5542	2.34896	4.65263e-05
2448	2.41536	22.1215	2.34892	4.65013e-05
2449	2.40097	16.4921	2.3488	4.65112e-05
2450	2.4071	14.7615	2.34911	4.62662e-05
2451	2.41341	20.6963	2.34918	4.62211e-05
2452	2.41076	21.8464	2.34939	4.60397e-05
2453	2.40704	15.9	2.34974	4.57838e-05
2454	2.40267	16.117	2.34954	4.58261e-05
2455	2.41365	16.8295	2.34945	4.58279e-05
2456	2.41152	17.3001	2.34969	4.56802e-05
2457	2.41018	18.0855	2.35002	4.54727e-05
2458	2.4036	10.8504	2.34998	4.54111e-05
2459	2.4081	15.2837	2.35025	4.52151e-05
2460	2.40245	15.6556	2.35031	4.51149e-05
2461	2.40796	21.3819	2.35046	4.49608e-05
2462	2.40526	19.5677	2.35057	4.48243e-05
2463	2.40236	13.1837	2.35055	4.47412e-05
2464	2.40673	16.0991	2.35081	4.45282e-05
2465	2.40102	16.2503	2.35081	4.44562e-05
2466	2.40375	21.3604	2.35094	4.43145e-05
2467	2.40543	19.0885	2.35117	4.41103e-05
2468	2.40624	16.5455	2.3513	4.39407e-05
2469	2.40408	14.8445	2.35125	4.38839e-05
2470	2.40307	17.2579	2.35122	4.38312e-05
2471	2.39888	15.6256	2.35112	4.38273e-05
2472	2.40371	21.189	2.35116	4.37247e-05
2473	2.40788	17.0247	2.35135	4.35153e-05
2474	2.39959	22.0336	2.35129	4.34841e-05
2475	2.39779	17.0344	2.3512	4.34718e-05
2476	2.40109	14.4871	2.35116	4.34339e-05
2477	2.40448	17.9803	2.35116	4.33704e-05
2478	2.39742	16.1439	2.35105	4.33724e-05
2479	2.40147	17.3964	2.35103	4.33067e-05
2480	2.41144	15.7043	2.35111	4.31966e-05
2481	2.40355	15.288	2.35119	4.30926e-05
2482	2.4053	14.6977	2.35149	4.28261e-05
2483	2.40702	22.1329	2.35162	4.27142e-05
2484	2.40613	19.5417	2.35173	4.26106e-05
2485	2.40075	21.578	2.35156	4.26109e-05
2486	2.40361	16.5435	2.35147	4.26456e-05
2487	2.40925	16.0361	2.35167	4.24686e-05
2488	2.40494	16.7564	2.3516	4.24698e-05
2489	2.40748	15.7175	2.35175	4.22903e-05
2490	2.39842	16.0177	2.35163	4.22874e-05
2491	2.40235	16.6636	2.35152	4.22942e-05
2492	2.41008	15.1379	2.3517	4.21147e-05
2493	2.40507	15.6389	2.35184	4.19535e-05
2494	2.40622	18.9396	2.35195	4.183e-05
2495	2.40601	15.6772	2.35203	4.17158e-05
2496	2.40492	11.7061	2.35214	4.15826e-05
2497	2.40532	15.4127	2.35231	4.14232e-05
2498	2.40739	13.9532	2.35241	4.12911e-05
2499	2.40055	15.1996	2.35222	4.13529e-05
2500	2.4033	22.0041	2.35233	4.12115e-05
2501	2.40101	16.9674	2.35227	4.11879e-05
2502	2.40765	15.9892	2.35257	4.09529e-05
2503	2.40507	16.9434	2.35255	4.09152e-05
2504	2.40256	16.2175	2.35258	4.08319e-05
2505	2.40765	15.4441	2.35256	4.07993e-05
2506	2.41486	15.7711	2.35276	4.06527e-05
2507	2.40514	19.7815	2.35288	4.05219e-05
2508	2.40359	19.3074	2.35318	4.03021e-05
2509	2.40515	15.8959	2.3532	4.02263e-05
2510	2.39596	22.9898	2.35309	4.02281e-05
2511	2.40023	20.961	2.3531	4.01562e-05
2512	2.39843	19.692	2.3533	3.99801e-05
2513	2.40331	22.805	2.35332	3.99122e-05
2514	2.4009	16.2411	2.35334	3.98465e-05
2515	2.41443	21.029	2.35324	3.9848e-05
2516	2.40557	23.5902	2.35328	3.97796e-05
2517	2.39855	15.8962	2.35325	3.97414e-05
2518	2.3972	19.9107	2.35314	3.97432e-05
2519	2.3959	22.2563	2.35303	3.97449e-05
2520	2.40302	16.7613	2.35318	3.95905e-05
2521	2.40312	21.4952	2.35324	3.94919e-05
2522	2.40914	15.9885	2.35339	3.93267e-05
2523	2.40478	16.4803	2.35356	3.91576e-05
2524	2.4022	16.2343	2.35379	3.89629e-05
2525	2.40242	11.4318	2.35382	3.88893e-05
2526	2.40618	11.1067	2.35384	3.88166e-05
2527	2.4012	22.8259	2.35395	3.86806e-05
2528	2.39576	13.0576	2.35381	3.86827e-05
2529	2.39969	16.86	2.35377	3.8631e-05
2530	2.40137	19.4935	2.35391	3.84873e-05
2531	2.39963	15.0301	2.35391	3.843e-05
2532	2.39996	14.2796	2.35392	3.83607e-05
2533	2.40779	17.3274	2.35408	3.82037e-05
2534	2.39625	15.6062	2.35405	3.81682e-05
2535	2.39781	15.97	2.35395	3.81605e-05
2536	2.40721	13.8092	2.35414	3.80079e-05
2537	2.40418	16.235	2.35421	3.79147e-05
2538	2.39606	18.6589	2.35418	3.78547e-05
2539	2.40523	15.2513	2.35422	3.77824e-05
2540	2.40178	15.7379	2.35438	3.76424e-05
2541	2.40557	15.6465	2.35465	3.74408e-05
2542	2.40374	14.6916	2.3548	3.73098e-05
2543	2.40317	15.2944	2.35486	3.72166e-05
2544	2.4033	15.1081	2.35488	3.71502e-05
2545	2.39835	21.2578	2.35471	3.72002e-05
2546	2.40802	17.2449	2.35465	3.71973e-05
2547	2.40465	16.592	2.35469	3.71111e-05
2548	2.40591	15.2678	2.35492	3.69366e-05
2549	2.40659	15.583	2.35508	3.68054e-05
2550	2.4063	18.8624	2.35514	3.67166e-05
2551	2.40059	15.7944	2.35514	3.66697e-05
2552	2.40108	16.0172	2.35498	3.67169e-05
2553	2.39998	13.4359	2.35489	3.67286e-05
2554	2.3965	15.882	2.35468	3.68028e-05
2555	2.4055	16.7	2.35474	3.67172e-05
2556	2.40501	17.4919	2.35477	3.66545e-05
2557	2.41049	20.2243	2.3548	3.65994e-05
2558	2.40351	17.43	2.35478	3.6571e-05
2559	2.40999	15.7922	2.35476	3.65559e-05
2560	2.39742	16.5301	2.35472	3.65275e-05
2561	2.40156	14.5916	2.35469	3.64953e-05
2562	2.39908	15.3454	2.35479	3.63965e-05
2563	2.39964	20.3245	2.35479	3.63351e-05
2564	2.40604	20.1874	2.35473	3.6336e-05
2565	2.40341	16.4676	2.35467	3.63368e-05
2566	2.40169	15.9612	2.35466	3.62966e-05
2567	2.39838	13.8883	2.3547	3.62266e-05
2568	2.40271	16.45	2.35461	3.62278e-05
2569	2.4112	22.3984	2.3547	3.61251e-05
2570	2.40623	14.5023	2.35467	3.61077e-05
2571	2.40171	17.4492	2.35474	3.60074e-05
2572	2.40334	15.4921	2.35481	3.59204e-05
2573	2.40987	16.4509	2.35502	3.57387e-05
2574	2.40558	14.5796	2.35512	3.56113e-05
2575	2.40459	15.5817	2.35512	3.55514e-05
2576	2.40713	12.7837	2.35523	3.54301e-05
2577	2.39897	15.4932	2.35529	3.5352e-05
2578	2.40418	15.2563	2.3553	3.52888e-05
2579	2.40051	18.1382	2.35537	3.51906e-05
2580	2.40085	16.4977	2.35547	3.50775e-05
2581	2.40788	13.8733	2.35548	3.50306e-05
2582	2.40188	12.6034	2.35564	3.49027e-05
2583	2.40413	16.5786	2.35556	3.49038e-05
2584	2.404	15.3152	2.35558	3.48432e-05
2585	2.40268	15.5773	2.35568	3.47397e-05
2586	2.40117	16.7988	2.35571	3.46666e-05
2587	2.40504	13.9306	2.35569	3.46426e-05
2588	2.40244	15.8653	2.35567	3.45981e-05
2589	2.39766	10.9557	2.3556	3.46075e-05
2590	2.40067	16.0107	2.35577	3.44735e-05
2591	2.39847	15.8069	2.35588	3.43925e-05
2592	2.40476	16.3766	2.35596	3.42966e-05
2593	2.40491	18.5533	2.35602	3.42155e-05
2594	2.40209	15.6041	2.35615	3.40693e-05
2595	2.40575	18.2777	2.35611	3.40343e-05
2596	2.39693	16.176	2.35602	3.4028e-05
2597	2.40196	16.0513	2.35595	3.4034e-05
2598	2.39856	15.3656	2.35585	3.40816e-05
2599	2.39849	17.8264	2.35577	3.40837e-05
2600	2.40389	16.8796	2.35586	3.39857e-05
2601	2.39912	13.6475	2.35588	3.3933e-05
2602	2.40605	17.6824	2.35589	3.39328e-05
2603	2.39929	16.6121	2.3559	3.38821e-05
2604	2.39854	15.0265	2.35591	3.38234e-05
2605	2.40696	18.5101	2.35595	3.37321e-05
2606	2.39998	15.2656	2.35597	3.36597e-05
2607	2.39723	15.1553	2.35591	3.3648e-05
2608	2.40343	15.991	2.35595	3.35612e-05
2609	2.40026	8.99881	2.35591	3.35618e-05
2610	2.40198	12.9917	2.35593	3.3496e-05
2611	2.40239	22.4682	2.35592	3.34962e-05
2612	2.40121	17.3213	2.35593	3.34959e-05
2613	2.40772	23.5283	2.35601	3.34063e-05
2614	2.39973	17.1435	2.35603	3.3388e-05
2615	2.39965	20.6182	2.35606	3.3318e-05
2616	2.40302	16.3808	2.3561	3.32409e-05
2617	2.40301	15.4744	2.35615	3.31589e-05
2618	2.39839	16.2713	2.35629	3.30319e-05
2619	2.40197	16.5446	2.35631	3.2972e-05
2620	2.40056	16.1413	2.35635	3.29045e-05
2621	2.40182	22.0892	2.35655	3.27555e-05
2622	2.40248	19.0777	2.35663	3.267e-05
2623	2.40168	14.3587	2.35664	3.2612e-05
2624	2.40204	16.6842	2.35671	3.25138e-05
2625	2.40335	19.1583	2.35671	3.24593e-05
2626	2.39711	16.0192	2.3567	3.24252e-05
2627	2.40086	15.8798	2.3568	3.23273e-05
2628	2.40557	16.7069	2.35686	3.22471e-05
2629	2.39714	12.5503	2.35692	3.21701e-05
2630	2.40645	16.7576	2.357	3.20848e-05
2631	2.41687	15.7004	2.35726	3.19013e-05
2632	2.40452	13.5016	2.35723	3.19014e-05
2633	2.40149	16.0533	2.3573	3.18318e-05
2634	2.3986	16.3345	2.35736	3.17663e-05
2635	2.39996	22.0016	2.35738	3.17192e-05
2636	2.40259	16.0132	2.35747	3.16234e-05
2637	2.3995	15.9123	2.35757	3.15257e-05
2638	2.40628	17.9209	2.35771	3.14227e-05
2639	2.39444	14.1252	2.35767	3.13974e-05
2640	2.40954	17.0143	2.35788	3.12513e-05
2641	2.40436	23.6514	2.35794	3.11722e-05
2642	2.39886	16.1336	2.35799	3.10928e-05
2643	2.40726	15.5785	2.35811	3.0994e-05
2644	2.39843	12.8792	2.35821	3.09105e-05
2645	2.40457	16.3859	2.35838	3.07592e-05
2646	2.40094	12.9863	2.35858	3.06157e-05
2647	2.3999	15.7464	2.35876	3.04559e-05
2648	2.4044	16.0405	2.35886	3.036e-05
2649	2.39926	16.3831	2.35897	3.02707e-05
2650	2.40005	17.0487	2.3591	3.01787e-05
2651	2.4027	21.7035	2.3593	3.00142e-05
2652	2.39582	20.308	2.35945	2.9863e-05
2653	2.40011	22.9767	2.35954	2.97767e-05
2654	2.40809	16.9147	2.35976	2.96282e-05
2655	2.40197	14.455	2.35987	2.95365e-05
2656	2.39741	21.6933	2.35998	2.94387e-05
2657	2.40088	13.9335	2.35998	2.9396e-05
2658	2.40182	15.5349	2.36003	2.93325e-05
2659	2.40171	16.457	2.36039	2.91174e-05
2660	2.40277	22.7648	2.36041	2.90576e-05
2661	2.40466	16.0986	2.36056	2.89183e-05
2662	2.40601	22.3117	2.36057	2.88647e-05
2663	2.40188	13.8114	2.36076	2.87192e-05
2664	2.39284	16.9764	2.36074	2.86702e-05
2665	2.40218	15.0853	2.36086	2.85751e-05
2666	2.40253	11.197	2.36096	2.84826e-05
2667	2.40209	17.2407	2.36109	2.83643e-05
2668	2.40019	14.9261	2.36116	2.82871e-05
2669	2.40255	16.378	2.36133	2.81663e-05
2670	2.39724	18.9836	2.36138	2.80975e-05
2671	2.39574	14.5279	2.36152	2.79991e-05
2672	2.39986	22.4074	2.3616	2.79288e-05
2673	2.40124	16.1142	2.36181	2.7796e-05
2674	2.39701	16.6377	2.36219	2.75721e-05
2675	2.40074	17.5834	2.3623	2.74884e-05
2676	2.39765	18.1584	2.36244	2.73763e-05
2677	2.4023	15.2139	2.36242	2.73765e-05
2678	2.39665	15.7474	2.36279	2.71421e-05
2679	2.40103	17.6471	2.3629	2.70315e-05
2680	2.39663	16.9867	2.36312	2.68495e-05
2681	2.39595	15.0586	2.36336	2.66795e-05
2682	2.39978	16.0699	2.36336	2.66575e-05
2683	2.39551	16.7397	2.36348	2.65494e-05
2684	2.39111	14.7206	2.3634	2.65504e-05
2685	2.39846	21.5193	2.36351	2.64491e-05
2686	2.3952	15.9805	2.36348	2.64107e-05
2687	2.3932	15.8832	2.3635	2.63561e-05
2688	2.3947	10.3202	2.36334	2.64151e-05
2689	2.39344	12.1391	2.36335	2.63536e-05
2690	2.40235	14.8069	2.36341	2.62801e-05
2691	2.39257	18.3169	2.36343	2.62296e-05
2692	2.39635	16.1317	2.36342	2.62048e-05
2693	2.39905	15.0804	2.36338	2.62053e-05
2694	2.39264	21.6166	2.36331	2.62014e-05
2695	2.39812	16.6519	2.36329	2.61868e-05
2696	2.39555	20.5887	2.36332	2.61406e-05
2697	2.39581	16.6972	2.36351	2.60112e-05
2698	2.39867	11.0416	2.36356	2.59725e-05
2699	2.39861	14.1478	2.3637	2.58525e-05
2700	2.39748	10.5904	2.3638	2.57625e-05
2701	2.3987	18.8525	2.36388	2.57131e-05
2702	2.39412	16.261	2.364	2.55938e-05
2703	2.39501	21.0572	2.36396	2.55943e-05
2704	2.39423	15.375	2.36412	2.54672e-05
2705	2.39057	11.2516	2.3638	2.56084e-05
2706	2.39008	19.4484	2.36369	2.56318e-05
2707	2.39889	16.5114	2.36402	2.54303e-05
2708	2.39702	20.85	2.36415	2.53388e-05
2709	2.39969	22.0113	2.36409	2.53394e-05
